"","Entry","Mno","restrt","..1","Study","Expt","Ref","TDBU","FTG","Ygen","Yunits","Sys1","Slevels","Smax","Dur","Gtime","Tscale","LnTscale","Tser","FinalT","HigherT","richness","value","unit.types","unit.types2","MaxTscale","Finaltime","logMaxTime","logY","logS","TG1"
"1515",1196,1264,"incr",117.7162,"166","461","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","638.75",0.5714,"-0.5596","N","Y","Y",4,93.2303,"mass","biomass",0.5714,"Y",-0.559665789185464,4.53507277615176,1.38629436111989,"P"
"1516",1197,1265,"control",60.0951,"166","462","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","638.75",0.5714,"-0.5596","N","Y","Y",1,76.7606,"mass","biomass",0.5714,"Y",-0.559665789185464,4.34069148768008,0,"P"
"1517",1197,1265,"control",60.0951,"166","462","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","638.75",0.5714,"-0.5596","N","Y","Y",4,71.7697,"mass","biomass",0.5714,"Y",-0.559665789185464,4.27346238141374,1.38629436111989,"P"
"1518",1198,1266,"incr",36.11,"166","463","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,55.3525,"mass","biomass",0.4444,"Y",-0.811030221216662,4.01372182525298,0,"P"
"1519",1198,1266,"incr",36.11,"166","463","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,48.72,"mass","biomass",0.4444,"Y",-0.811030221216662,3.88608962340164,1.38629436111989,"P"
"1520",1199,1267,"control",72,"166","464","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,54.8025,"mass","biomass",0.4444,"Y",-0.811030221216662,4.00373581335135,0,"P"
"1521",1199,1267,"control",72,"166","464","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,63.61,"mass","biomass",0.4444,"Y",-0.811030221216662,4.15277069069071,1.38629436111989,"P"
"1522",1200,1268,"incr",119.9,"166","465","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,94.775,"mass","biomass",0.4444,"Y",-0.811030221216662,4.5515056614024,0,"P"
"1523",1200,1268,"incr",119.9,"166","465","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,120.5,"mass","biomass",0.4444,"Y",-0.811030221216662,4.79164975293071,1.38629436111989,"P"
"1524",1201,1269,"control",112.3,"166","466","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,79.075,"mass","biomass",0.4444,"Y",-0.811030221216662,4.37039676919171,0,"P"
"1525",1201,1269,"control",112.3,"166","466","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,102.9,"mass","biomass",0.4444,"Y",-0.811030221216662,4.63375764284,1.38629436111989,"P"
"1526",1202,1270,"incr",95.6,"166","467","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,86.725,"mass","biomass",0.4444,"Y",-0.811030221216662,4.46274219285581,0,"P"
"1527",1202,1270,"incr",95.6,"166","467","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,110.7,"mass","biomass",0.4444,"Y",-0.811030221216662,4.70682383971459,1.38629436111989,"P"
"1528",1203,1271,"control",107.3,"166","468","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,94.4039,"mass","biomass",0.4444,"Y",-0.811030221216662,4.5475823858574,0,"P"
"1529",1203,1271,"control",107.3,"166","468","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,102.2,"mass","biomass",0.4444,"Y",-0.811030221216662,4.6269316777696,1.38629436111989,"P"
"1530",1204,1272,"incr",109.5403,"166","469","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,90.4438,"mass","biomass",0.4444,"Y",-0.811030221216662,4.50472866333381,0,"P"
"1531",1204,1272,"incr",109.5403,"166","469","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,115.3367,"mass","biomass",0.4444,"Y",-0.811030221216662,4.74785567671502,1.38629436111989,"P"
"1532",1205,1273,"control",107.4471,"166","470","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,86.5513,"mass","biomass",0.4444,"Y",-0.811030221216662,4.46073730172894,0,"P"
"1533",1205,1273,"control",107.4471,"166","470","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,98.4404,"mass","biomass",0.4444,"Y",-0.811030221216662,4.58945128890347,1.38629436111989,"P"
"1534",1206,1274,"incr",150.9272,"166","471","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,79.7725,"mass","biomass",0.4444,"Y",-0.811030221216662,4.37917883353474,0,"P"
"1535",1206,1274,"incr",150.9272,"166","471","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,131.311,"mass","biomass",0.4444,"Y",-0.811030221216662,4.87756855540813,1.38629436111989,"P"
"1536",1207,1275,"control",148.3208,"166","472","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,75.4745,"mass","biomass",0.4444,"Y",-0.811030221216662,4.32379485086079,0,"P"
"1537",1207,1275,"control",148.3208,"166","472","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,154.2718,"mass","biomass",0.4444,"Y",-0.811030221216662,5.03871598181084,1.38629436111989,"P"
"1538",1208,1276,"incr",117.6995,"166","473","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,75.3146,"mass","biomass",0.4444,"Y",-0.811030221216662,4.32167400711366,0,"P"
"1539",1208,1276,"incr",117.6995,"166","473","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,115.5964,"mass","biomass",0.4444,"Y",-0.811030221216662,4.75010481388485,1.38629436111989,"P"
"1540",1209,1277,"control",77.3173,"166","474","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,66.1044,"mass","biomass",0.4444,"Y",-0.811030221216662,4.19123531045162,0,"P"
"1541",1209,1277,"control",77.3173,"166","474","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,118.161,"mass","biomass",0.4444,"Y",-0.811030221216662,4.77204810128819,1.38629436111989,"P"
"1542",1210,1278,"incr",123.46,"166","475","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","1003.75",0.3636,"-1.0116","N","Y","Y",1,97.4175,"mass","biomass",0.3636,"Y",-1.01170091667881,4.57900586596741,0,"P"
"1543",1210,1278,"incr",123.46,"166","475","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","1003.75",0.3636,"-1.0116","N","Y","Y",4,131.29,"mass","biomass",0.3636,"Y",-1.01170091667881,4.87740861694602,1.38629436111989,"P"
"1544",1211,1279,"control",116.18,"166","476","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","1003.75",0.3636,"-1.0116","N","Y","Y",1,101.49,"mass","biomass",0.3636,"Y",-1.01170091667881,4.61996027146073,0,"P"
"1545",1211,1279,"control",116.18,"166","476","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","1003.75",0.3636,"-1.0116","N","Y","Y",4,110.87,"mass","biomass",0.3636,"Y",-1.01170091667881,4.70835834378426,1.38629436111989,"P"
"1546",1212,1280,"incr",110.2372,"166","477","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","1003.75",0.3636,"-1.0116","N","Y","Y",1,82.662,"mass","biomass",0.3636,"Y",-1.01170091667881,4.41476000429052,0,"P"
"1547",1212,1280,"incr",110.2372,"166","477","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","1003.75",0.3636,"-1.0116","N","Y","Y",4,103.7423,"mass","biomass",0.3636,"Y",-1.01170091667881,4.64190993948913,1.38629436111989,"P"
"1548",1213,1281,"control",104.9151,"166","478","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","1003.75",0.3636,"-1.0116","N","Y","Y",1,80.1893,"mass","biomass",0.3636,"Y",-1.01170091667881,4.38439008951285,0,"P"
"1549",1213,1281,"control",104.9151,"166","478","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","1003.75",0.3636,"-1.0116","N","Y","Y",4,116.7118,"mass","biomass",0.3636,"Y",-1.01170091667881,4.75970764814828,1.38629436111989,"P"
"1550",1214,1282,"incr",82.6731,"166","479","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,66.762,"mass","biomass",0.4444,"Y",-0.811030221216662,4.20113405640362,0,"P"
"1551",1214,1282,"incr",82.6731,"166","479","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,82.0033,"mass","biomass",0.4444,"Y",-0.811030221216662,4.40675949035693,1.38629436111989,"P"
"1552",1215,1283,"control",43.3432,"166","480","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,68.0745,"mass","biomass",0.4444,"Y",-0.811030221216662,4.2206026936926,0,"P"
"1553",1215,1283,"control",43.3432,"166","480","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,65.694,"mass","biomass",0.4444,"Y",-0.811030221216662,4.18500759711934,1.38629436111989,"P"
"1554",1216,1284,"incr",150.0238,"166","481","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,102.9125,"mass","biomass",0.4444,"Y",-0.811030221216662,4.63387911262454,0,"P"
"1555",1216,1284,"incr",150.0238,"166","481","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,121.0357,"mass","biomass",0.4444,"Y",-0.811030221216662,4.79608554340292,1.38629436111989,"P"
"1556",1217,1285,"control",129.219,"166","482","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,98.4649,"mass","biomass",0.4444,"Y",-0.811030221216662,4.58970013949435,0,"P"
"1557",1217,1285,"control",129.219,"166","482","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,125.3548,"mass","biomass",0.4444,"Y",-0.811030221216662,4.83114811665137,1.38629436111989,"P"
"1558",1218,1286,"incr",55.559,"166","483","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,39.7938,"mass","biomass",0.4444,"Y",-0.811030221216662,3.68371112126113,0,"P"
"1559",1218,1286,"incr",55.559,"166","483","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,68.0313,"mass","biomass",0.4444,"Y",-0.811030221216662,4.21996789339091,1.38629436111989,"P"
"1560",1219,1287,"control",67.979,"166","484","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,44.1732,"mass","biomass",0.4444,"Y",-0.811030221216662,3.78811827034672,0,"P"
"1561",1219,1287,"control",67.979,"166","484","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,68.0388,"mass","biomass",0.4444,"Y",-0.811030221216662,4.22007813068783,1.38629436111989,"P"
"1562",1220,1288,"incr",88.1919,"166","485","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,79.5388,"mass","biomass",0.4444,"Y",-0.811030221216662,4.37624495291693,0,"P"
"1563",1220,1288,"incr",88.1919,"166","485","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,90.6378,"mass","biomass",0.4444,"Y",-0.811030221216662,4.50687134458052,1.38629436111989,"P"
"1564",1221,1289,"control",81.6819,"166","486","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,78.2181,"mass","biomass",0.4444,"Y",-0.811030221216662,4.35950107856955,0,"P"
"1565",1221,1289,"control",81.6819,"166","486","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,110.4433,"mass","biomass",0.4444,"Y",-0.811030221216662,4.70450226709363,1.38629436111989,"P"
"1566",1222,1290,"incr",117.2444,"166","487","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,71.2971,"mass","biomass",0.4444,"Y",-0.811030221216662,4.26685565338129,0,"P"
"1567",1222,1290,"incr",117.2444,"166","487","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,112.5634,"mass","biomass",0.4444,"Y",-0.811030221216662,4.72351661846223,1.38629436111989,"P"
"1568",1223,1291,"control",102.0054,"166","488","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,72.1184,"mass","biomass",0.4444,"Y",-0.811030221216662,4.27830921284221,0,"P"
"1569",1223,1291,"control",102.0054,"166","488","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,107.2742,"mass","biomass",0.4444,"Y",-0.811030221216662,4.67538817338066,1.38629436111989,"P"
"1570",1224,1292,"incr",149.1493,"166","489","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,107.6705,"mass","biomass",0.4444,"Y",-0.811030221216662,4.67907563763592,0,"P"
"1571",1224,1292,"incr",149.1493,"166","489","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,137.4719,"mass","biomass",0.4444,"Y",-0.811030221216662,4.92341953258517,1.38629436111989,"P"
"1572",1225,1293,"control",132.1623,"166","490","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,100.1308,"mass","biomass",0.4444,"Y",-0.811030221216662,4.6064773313013,0,"P"
"1573",1225,1293,"control",132.1623,"166","490","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,150.3562,"mass","biomass",0.4444,"Y",-0.811030221216662,5.01300714569771,1.38629436111989,"P"
"1574",1226,1294,"incr",117.2064,"166","491","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,68.3345,"mass","biomass",0.4444,"Y",-0.811030221216662,4.22441476349529,0,"P"
"1575",1226,1294,"incr",117.2064,"166","491","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,115.7722,"mass","biomass",0.4444,"Y",-0.811030221216662,4.75162446723307,1.38629436111989,"P"
"1576",1227,1295,"control",105.6887,"166","492","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,66.0486,"mass","biomass",0.4444,"Y",-0.811030221216662,4.19039083468011,0,"P"
"1577",1227,1295,"control",105.6887,"166","492","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,116.9842,"mass","biomass",0.4444,"Y",-0.811030221216662,4.76203888294362,1.38629436111989,"P"
"1578",1228,1296,"incr",113.5728,"166","493","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,96.8108,"mass","biomass",0.4444,"Y",-0.811030221216662,4.57275855830697,0,"P"
"1579",1228,1296,"incr",113.5728,"166","493","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,125.5714,"mass","biomass",0.4444,"Y",-0.811030221216662,4.83287452109855,1.38629436111989,"P"
"1580",1229,1297,"control",114.7172,"166","494","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,101.3014,"mass","biomass",0.4444,"Y",-0.811030221216662,4.61810023149477,0,"P"
"1581",1229,1297,"control",114.7172,"166","494","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,121.3122,"mass","biomass",0.4444,"Y",-0.811030221216662,4.79836738797408,1.38629436111989,"P"
"1582",1230,1298,"incr",8.284,"166","495","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,28.2543,"mass","biomass",0.4444,"Y",-0.811030221216662,3.3412456583987,0,"P"
"1583",1230,1298,"incr",8.284,"166","495","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,22.338,"mass","biomass",0.4444,"Y",-0.811030221216662,3.10628926411863,1.38629436111989,"P"
"1584",1231,1299,"control",35.11,"166","496","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,22.9555,"mass","biomass",0.4444,"Y",-0.811030221216662,3.13355755921086,0,"P"
"1585",1231,1299,"control",35.11,"166","496","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,43.792,"mass","biomass",0.4444,"Y",-0.811030221216662,3.77945115229832,1.38629436111989,"P"
"1586",1232,1300,"incr",148.2931,"166","497","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,111.1123,"mass","biomass",0.4444,"Y",-0.811030221216662,4.71054140158867,0,"P"
"1587",1232,1300,"incr",148.2931,"166","497","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,175.8332,"mass","biomass",0.4444,"Y",-0.811030221216662,5.16953581838799,1.38629436111989,"P"
"1588",1233,1301,"control",155.3878,"166","498","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,112.935,"mass","biomass",0.4444,"Y",-0.811030221216662,4.7268124319702,0,"P"
"1589",1233,1301,"control",155.3878,"166","498","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,146.5713,"mass","biomass",0.4444,"Y",-0.811030221216662,4.98751199948203,1.38629436111989,"P"
"1590",1234,1302,"incr",117.1083,"166","499","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,64.0573,"mass","biomass",0.4444,"Y",-0.811030221216662,4.1597779953065,0,"P"
"1591",1234,1302,"incr",117.1083,"166","499","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,88.8726,"mass","biomass",0.4444,"Y",-0.811030221216662,4.48720388353938,1.38629436111989,"P"
"1592",1235,1303,"control",102.1482,"166","500","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,69.2335,"mass","biomass",0.4444,"Y",-0.811030221216662,4.23748484952931,0,"P"
"1593",1235,1303,"control",102.1482,"166","500","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,89.8483,"mass","biomass",0.4444,"Y",-0.811030221216662,4.49812269262765,1.38629436111989,"P"
"1594",1236,1304,"incr",70.8471,"166","501","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,62.8026,"mass","biomass",0.4444,"Y",-0.811030221216662,4.13999647389103,0,"P"
"1595",1236,1304,"incr",70.8471,"166","501","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,95.6154,"mass","biomass",0.4444,"Y",-0.811030221216662,4.56033389495021,1.38629436111989,"P"
"1596",1237,1305,"control",92.3455,"166","502","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,71.9835,"mass","biomass",0.4444,"Y",-0.811030221216662,4.2764369260867,0,"P"
"1597",1237,1305,"control",92.3455,"166","502","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,94.6213,"mass","biomass",0.4444,"Y",-0.811030221216662,4.54988260927582,1.38629436111989,"P"
"1598",1238,1306,"incr",93.1336,"166","503","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,63.918,"mass","biomass",0.4444,"Y",-0.811030221216662,4.15760101185712,0,"P"
"1599",1238,1306,"incr",93.1336,"166","503","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,100.6747,"mass","biomass",0.4444,"Y",-0.811030221216662,4.61189452684731,1.38629436111989,"P"
"1600",1239,1307,"control",71.6501,"166","504","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",1,83.9698,"mass","biomass",0.4444,"Y",-0.811030221216662,4.43045721038961,0,"P"
"1601",1239,1307,"control",71.6501,"166","504","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","821.25",0.4444,"-0.8109","N","Y","Y",4,78.1084,"mass","biomass",0.4444,"Y",-0.811030221216662,4.35809760547949,1.38629436111989,"P"
"1602",1240,1308,"incr",93.554,"166","505","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","638.75",0.5714,"-0.5596","N","Y","Y",1,67.5387,"mass","biomass",0.5714,"Y",-0.559665789185464,4.21270076691906,0,"P"
"1603",1240,1308,"incr",93.554,"166","505","Kirwan et al, J Ecol 2007","TD","P","SST","g m-2","T",2,4,"365","638.75",0.5714,"-0.5596","N","Y","Y",4,115.8052,"mass","biomass",0.5714,"Y",-0.559665789185464,4.75190946913933,1.38629436111989,"P"
